Time,Min_state_1,Max_state_1,Min_state_2,Max_state_2,Min_state_3,Max_state_3,Min_state_4,Max_state_4,Min_state_5,Max_state_5,Min_state_6,Max_state_6
0.453634262130978,0.145553129091963,0.407741924157418,0.426574333793305,0.820690798307548,0.567673181910297,0.893220003811801,0.53765583109374,0.878473118682234,0.421374723810056,0.46819413756673,0.38075063773684,0.424711729596962
0.455460896058364,0.145802215298676,0.407132947501844,0.427594257773634,0.821590434235521,0.568468175762184,0.89373906551056,0.538746999443237,0.879361910984131,0.420089083596951,0.466765648441057,0.379404756893223,0.423237492862439
0.457293076035282,0.146050874885712,0.406522537339711,0.428614997439829,0.822487772345759,0.569256391379608,0.89425033649716,0.539837023065705,0.880248656263239,0.418803480344353,0.465337200382614,0.3780590108218,0.421763405564342
0.459130834626446,0.146299104477573,0.405910712723576,0.429636566159395,0.823382805025458,0.570037796367292,0.894753775521396,0.540925916649247,0.881133364298418,0.417517915012802,0.46390879445867,0.376713400580472,0.420289467504987
0.460974204591208,0.146546900693883,0.405297492669847,0.430658975234279,0.82427552672102,0.570812358182305,0.89524934113536,0.542013695000648,0.882016044983984,0.416232388633088,0.462480431814543,0.375367927336389,0.418815678598855
0.462823218884989,0.146794260147563,0.404682896158932,0.431682236933517,0.82516593089599,0.571580044135424,0.895736991694774,0.543100373047342,0.882896708331369,0.414946902306658,0.461052113674065,0.374022592366822,0.417342038873569
0.464677910660729,0.147041164039679,0.404066957730655,0.432706297692535,0.826054077428245,0.572340821392515,0.896216685360378,0.544185965794858,0.883775364515336,0.41366145720603,0.459623841340034,0.372677392406999,0.415868553123934
0.466538341924443,0.147287628082549,0.403449671292033,0.433731251611771,0.82693990676704,0.573094668515042,0.896688387285928,0.545270505119591,0.88465203723178,0.412376034808099,0.458195594231221,0.371332304565437,0.414395202662843
0.468402789902576,0.147533432218479,0.402831622176852,0.434755926814015,0.827822576171203,0.57384085342463,0.897151623181581,0.546352989519698,0.885525913961429,0.411091844444554,0.456768716049505,0.369988594571798,0.412923371897536
0.470271477703291,0.147778599312131,0.402212766818205,0.435780668779617,0.828702183066987,0.574579443000122,0.897606422403919,0.547433555691252,0.886397106394003,0.409808746556307,0.45534305172923,0.368646116453261,0.411452899482748
0.47214457535886,0.14802314527583,0.401593078831551,0.436805569296363,0.829578797565499,0.575310479480481,0.898052797679337,0.548512307974535,0.887265699628121,0.408526639703997,0.453918488559997,0.367304764196555,0.409983667834459
